usuario_edad,usuario_genero,pelicula_duracion,pelicula_genero,temporada_visita,años_desde_estreno,veces_vista_pelicula,dispositivo_usuario,idioma_preferido,duracion_vista_real,popularidad_streaming,rating_promedio_usuario
30,Femenino,122,Acción,Primavera,0,1469,Computadora,Español,117,7924,1.36
62,Masculino,101,Comedia,Primavera,11,6107,Móvil,Inglés,56,4828,4.02
50,Masculino,135,Drama,Primavera,0,6828,Móvil,Inglés,67,4230,1.51
23,Femenino,128,Comedia,Verano,8,8872,Móvil,Inglés,66,1488,4.3
41,Femenino,79,Comedia,Primavera,5,1076,Móvil,Español,83,8114,4.13
36,Femenino,71,Acción,Primavera,11,4372,Smart TV,Español,41,4173,3.83
33,Femenino,135,Comedia,Verano,1,6597,Computadora,Español,40,2667,1.14
57,Femenino,129,Drama,Primavera,10,218,Smart TV,Inglés,119,5114,2.21
45,Masculino,157,Comedia,Verano,0,1642,Móvil,Español,134,4553,2.05
50,Masculino,86,Comedia,Primavera,10,4962,Móvil,Inglés,34,8761,2.44
58,Masculino,165,Acción,Verano,11,3143,Móvil,Español,179,2000,1.35
30,Femenino,85,Drama,Primavera,1,1072,Móvil,Español,66,2388,4.75
60,Masculino,85,Comedia,Primavera,7,1015,Móvil,Inglés,59,6450,3.22
62,Masculino,115,Acción,Primavera,4,6721,Computadora,Español,69,4712,2.22
42,Masculino,108,Comedia,Verano,6,9729,Smart TV,Inglés,110,2367,2.59
59,Masculino,100,Drama,Verano,6,686,Smart TV,Español,49,9189,2.79
53,Masculino,176,Comedia,Primavera,1,8642,Computadora,Inglés,93,1454,3.4
44,Femenino,157,Comedia,Primavera,3,5725,Computadora,Español,62,3772,3.06
55,Masculino,70,Acción,Primavera,1,7454,Computadora,Español,63,4726,4.68
24,Femenino,80,Comedia,Verano,6,4691,Smart TV,Español,62,8232,2.99
22,Femenino,154,Acción,Primavera,4,2662,Smart TV,Español,121,5806,4.97
60,Femenino,73,Drama,Verano,0,6939,Móvil,Español,34,3190,4.41
62,Femenino,140,Comedia,Verano,1,8564,Smart TV,Inglés,114,3875,1.83
48,Femenino,95,Drama,Primavera,5,3027,Smart TV,Inglés,86,6592,4.72
40,Masculino,119,Drama,Primavera,3,6295,Computadora,Español,69,2440,1.47
59,Masculino,81,Comedia,Primavera,6,6376,Smart TV,Inglés,76,9927,4.27
27,Femenino,164,Acción,Primavera,1,4390,Móvil,Inglés,94,7059,2.52
49,Femenino,150,Drama,Verano,12,5982,Smart TV,Inglés,135,8010,4.51
60,Femenino,166,Drama,Primavera,11,6546,Computadora,Inglés,54,8117,4.47
47,Masculino,144,Comedia,Primavera,1,5267,Computadora,Español,106,3989,4.22
56,Femenino,161,Comedia,Primavera,11,1622,Móvil,Inglés,173,7228,4.16
48,Masculino,165,Comedia,Verano,5,9123,Móvil,Inglés,179,7471,2.22
35,Femenino,134,Comedia,Primavera,7,661,Smart TV,Español,70,3863,1.32
53,Masculino,116,Comedia,Verano,12,3640,Móvil,Español,75,2177,2.61
19,Femenino,161,Comedia,Primavera,0,1579,Móvil,Español,56,5760,1.69
31,Masculino,122,Acción,Primavera,4,6777,Computadora,Español,121,1011,3.78
30,Femenino,175,Drama,Primavera,0,1305,Computadora,Español,132,6252,2.38
46,Masculino,140,Acción,Primavera,10,6760,Smart TV,Español,85,5399,4.9
29,Masculino,71,Acción,Primavera,5,8948,Smart TV,Español,27,9234,3.56
56,Masculino,175,Comedia,Primavera,6,689,Smart TV,Español,185,6445,4.29
19,Masculino,93,Drama,Primavera,5,4426,Smart TV,Inglés,67,7570,1.53
49,Masculino,73,Acción,Primavera,12,5004,Computadora,Español,38,9212,4.45
30,Masculino,177,Comedia,Primavera,8,9663,Smart TV,Inglés,102,1406,4.69
63,Masculino,88,Comedia,Primavera,2,6521,Smart TV,Español,45,5431,2.95
44,Femenino,95,Drama,Primavera,7,3859,Móvil,Español,74,6243,3.43
58,Femenino,144,Acción,Primavera,2,9039,Smart TV,Inglés,150,7542,4.06
34,Femenino,109,Acción,Primavera,10,8755,Móvil,Español,107,7936,1.7
57,Femenino,119,Acción,Primavera,11,9045,Computadora,Español,79,9906,3.01
48,Femenino,112,Comedia,Primavera,12,6036,Smart TV,Inglés,107,5146,2.59
51,Masculino,144,Drama,Verano,12,8874,Móvil,Inglés,91,1140,1.59
41,Masculino,178,Drama,Primavera,6,2305,Smart TV,Inglés,89,5882,2.47
62,Masculino,136,Acción,Primavera,12,4214,Móvil,Inglés,147,7012,1.27
52,Masculino,81,Comedia,Primavera,4,4127,Smart TV,Inglés,43,1963,1.1
23,Masculino,136,Acción,Primavera,11,4916,Computadora,Inglés,76,8151,1.54
36,Femenino,175,Drama,Primavera,12,7288,Computadora,Español,191,9564,4.85
47,Femenino,96,Comedia,Primavera,0,2908,Móvil,Español,39,4610,3.2
24,Femenino,123,Acción,Primavera,10,3703,Móvil,Español,111,7894,4.86
27,Femenino,135,Acción,Primavera,11,4013,Computadora,Español,141,8311,2.73
58,Masculino,118,Comedia,Primavera,3,1519,Smart TV,Español,83,1105,2.25
49,Masculino,85,Drama,Verano,12,2267,Móvil,Inglés,25,6539,3.02
51,Masculino,71,Comedia,Verano,10,2244,Computadora,Inglés,42,7787,2.76
45,Femenino,129,Acción,Primavera,8,2267,Móvil,Español,50,3137,1.42
32,Masculino,123,Acción,Primavera,7,9852,Computadora,Inglés,77,5445,3.56
47,Femenino,99,Acción,Primavera,2,9468,Computadora,Español,92,4530,1.86
54,Masculino,153,Acción,Primavera,1,9560,Móvil,Inglés,99,2286,3.48
46,Masculino,107,Drama,Primavera,10,5991,Móvil,Español,69,8052,3.6
39,Femenino,97,Drama,Primavera,8,6636,Computadora,Español,72,4654,1.61
21,Masculino,94,Acción,Primavera,0,1266,Smart TV,Español,71,8102,1.25
37,Masculino,165,Drama,Verano,8,3675,Computadora,Inglés,162,3359,4.12
49,Femenino,79,Drama,Primavera,11,2941,Smart TV,Inglés,43,9105,2.84
53,Masculino,129,Drama,Primavera,6,1970,Smart TV,Español,123,9636,1.23
21,Femenino,111,Acción,Primavera,11,2986,Smart TV,Inglés,83,7441,4.98
44,Masculino,109,Comedia,Primavera,1,259,Móvil,Español,58,6047,1.23
34,Masculino,166,Comedia,Verano,10,7343,Computadora,Español,88,9227,3.78
29,Masculino,146,Comedia,Verano,4,3863,Computadora,Inglés,85,6203,4.93
39,Masculino,174,Acción,Primavera,1,1155,Smart TV,Español,138,2798,1.96
34,Masculino,111,Drama,Primavera,4,433,Smart TV,Español,53,6291,1.57
27,Masculino,116,Drama,Verano,6,3696,Smart TV,Español,120,6495,1.49
18,Masculino,106,Acción,Verano,4,7707,Computadora,Inglés,80,7284,2.21
39,Masculino,149,Acción,Primavera,1,9183,Smart TV,Español,154,8285,1.4
43,Femenino,178,Comedia,Primavera,10,1462,Computadora,Español,60,2300,3.77
35,Femenino,91,Comedia,Primavera,4,1025,Computadora,Español,52,7869,1.25
31,Masculino,126,Acción,Primavera,11,5619,Móvil,Español,40,4097,3.04
64,Masculino,153,Comedia,Verano,11,2543,Smart TV,Inglés,79,5616,4.99
46,Femenino,176,Drama,Primavera,9,4080,Smart TV,Español,174,1009,4.26
29,Masculino,96,Acción,Primavera,5,7360,Smart TV,Español,31,6752,3.46
53,Masculino,110,Acción,Verano,4,1519,Móvil,Inglés,71,7295,2.23
52,Femenino,149,Drama,Primavera,1,159,Smart TV,Inglés,58,5815,3.5
29,Masculino,103,Drama,Verano,5,2624,Computadora,Inglés,65,2072,3.11
24,Masculino,101,Drama,Verano,5,3897,Smart TV,Inglés,98,4225,2.7
46,Femenino,159,Comedia,Primavera,11,1678,Computadora,Inglés,126,2316,1.52
28,Masculino,158,Acción,Primavera,1,7301,Computadora,Inglés,140,6699,4.55
50,Masculino,135,Comedia,Primavera,12,807,Computadora,Español,78,7807,2.8
23,Femenino,81,Drama,Primavera,12,8265,Computadora,Español,85,7674,1.78
64,Masculino,109,Comedia,Primavera,3,5377,Smart TV,Inglés,94,4683,2.47
32,Femenino,142,Drama,Primavera,6,1880,Móvil,Español,90,8227,2.66
49,Masculino,145,Comedia,Verano,0,2513,Móvil,Inglés,92,4273,4.31
28,Masculino,159,Comedia,Primavera,0,7850,Computadora,Español,164,8000,3.93
40,Femenino,142,Drama,Primavera,10,2261,Smart TV,Inglés,108,1145,4.08
43,Femenino,79,Comedia,Primavera,11,8900,Móvil,Inglés,68,6010,1.04
51,Masculino,165,Acción,Primavera,10,408,Smart TV,Español,104,4040,2.66
63,Femenino,167,Comedia,Verano,5,5539,Móvil,Inglés,79,1482,2.93
51,Femenino,117,Comedia,Primavera,6,4407,Computadora,Español,102,4179,1.08
46,Masculino,89,Acción,Primavera,11,2464,Computadora,Inglés,69,2249,2.04
21,Masculino,108,Drama,Primavera,4,284,Computadora,Inglés,75,1630,4.04
34,Masculino,129,Acción,Verano,11,5424,Móvil,Español,103,9853,1.55
52,Femenino,135,Comedia,Primavera,9,5583,Smart TV,Inglés,62,3852,3.14
30,Femenino,134,Drama,Primavera,7,345,Computadora,Español,125,1987,1.86
58,Femenino,120,Comedia,Primavera,10,8530,Smart TV,Español,127,8622,1.05
56,Femenino,105,Comedia,Primavera,3,8283,Smart TV,Español,106,8327,1.96
32,Masculino,93,Acción,Primavera,2,6024,Computadora,Español,51,9841,4.9
46,Femenino,96,Acción,Primavera,6,619,Móvil,Español,59,2100,4.21
46,Masculino,71,Drama,Primavera,3,4007,Computadora,Inglés,67,7652,4.84
28,Femenino,100,Drama,Verano,0,376,Computadora,Inglés,77,9632,2.95
49,Masculino,126,Drama,Primavera,10,5201,Móvil,Español,93,8421,1.44
19,Masculino,147,Comedia,Primavera,7,8897,Smart TV,Inglés,153,6016,3.19
64,Masculino,135,Acción,Primavera,4,4673,Móvil,Español,98,1769,2.82
31,Femenino,98,Acción,Primavera,12,4703,Móvil,Inglés,69,2343,4.38
37,Masculino,84,Acción,Primavera,7,4153,Computadora,Español,28,5358,1.39
39,Masculino,81,Drama,Primavera,7,6912,Móvil,Inglés,28,7780,2.95
28,Femenino,170,Acción,Primavera,11,6173,Móvil,Español,52,7602,1.6
44,Masculino,97,Acción,Verano,4,241,Móvil,Inglés,99,3349,2.3
20,Femenino,153,Acción,Primavera,7,1817,Smart TV,Español,95,6699,3.95
34,Femenino,172,Drama,Verano,6,7413,Smart TV,Español,116,2241,2.9
61,Masculino,93,Acción,Verano,12,5814,Computadora,Inglés,90,2125,2.5
45,Masculino,90,Drama,Verano,2,499,Computadora,Español,70,7764,2.58
46,Femenino,79,Acción,Primavera,3,4863,Smart TV,Español,62,6101,2.84
38,Masculino,179,Acción,Verano,10,9814,Móvil,Inglés,96,8843,4.14
64,Femenino,147,Acción,Verano,11,9626,Computadora,Inglés,142,1072,4.57
33,Femenino,170,Drama,Primavera,12,6355,Computadora,Español,73,6472,4.82
54,Femenino,87,Drama,Verano,6,338,Móvil,Español,29,6189,4.15
37,Masculino,157,Acción,Primavera,3,3315,Móvil,Español,71,3472,2.26
23,Femenino,83,Comedia,Primavera,5,7641,Móvil,Español,42,1707,3.75
36,Masculino,103,Drama,Verano,11,3747,Móvil,Inglés,54,2804,2.75
22,Masculino,127,Drama,Primavera,1,5508,Móvil,Español,106,7704,2.02
20,Masculino,145,Acción,Primavera,11,9908,Smart TV,Español,68,4713,4.36
18,Masculino,91,Comedia,Verano,1,6440,Móvil,Inglés,76,6051,1.15
55,Femenino,139,Acción,Verano,2,2529,Computadora,Inglés,51,3475,4.61
32,Masculino,105,Drama,Primavera,9,3752,Smart TV,Español,43,4610,2.85
51,Femenino,114,Drama,Primavera,6,6407,Computadora,Inglés,80,5255,3.55
52,Femenino,105,Acción,Primavera,2,9564,Móvil,Inglés,108,8397,3.64
42,Masculino,91,Acción,Verano,11,5240,Computadora,Inglés,89,2735,4.58
41,Femenino,147,Comedia,Verano,2,2978,Móvil,Español,158,9258,3.55
29,Femenino,149,Comedia,Verano,12,1635,Computadora,Español,122,8979,3.46
35,Masculino,130,Drama,Verano,3,8827,Computadora,Español,109,3428,1.27
32,Femenino,169,Comedia,Primavera,9,6354,Móvil,Inglés,135,8426,3.07
61,Femenino,125,Comedia,Primavera,5,1048,Computadora,Español,99,9533,1.6
33,Femenino,158,Drama,Primavera,0,4041,Smart TV,Español,65,6249,3.95
44,Femenino,165,Drama,Primavera,5,9313,Computadora,Español,121,6291,3.05
25,Masculino,102,Drama,Primavera,7,6703,Smart TV,Inglés,62,3817,3.72
63,Femenino,114,Drama,Verano,11,8725,Smart TV,Español,74,4874,1.17
42,Femenino,105,Acción,Primavera,7,1503,Computadora,Español,75,5211,1.34
34,Femenino,89,Drama,Primavera,5,7919,Smart TV,Español,35,1661,3.87
46,Femenino,87,Drama,Primavera,5,3611,Smart TV,Español,51,4374,1.29
25,Masculino,107,Drama,Primavera,12,3035,Computadora,Inglés,37,1207,1.29
32,Femenino,136,Comedia,Primavera,2,4978,Móvil,Español,147,3665,1.05
44,Masculino,92,Drama,Primavera,1,7606,Móvil,Español,36,3493,4.83
63,Femenino,165,Acción,Verano,6,7691,Smart TV,Inglés,83,7813,3.95
24,Masculino,178,Acción,Primavera,7,5160,Smart TV,Inglés,180,1632,2.41
20,Masculino,85,Drama,Primavera,9,3433,Móvil,Inglés,58,4083,2.19
46,Masculino,128,Acción,Primavera,12,1702,Smart TV,Inglés,52,4719,2.4
61,Masculino,138,Comedia,Primavera,5,8520,Móvil,Inglés,83,8123,4.1
41,Masculino,137,Drama,Verano,4,2296,Computadora,Español,53,2679,3.65
20,Femenino,90,Acción,Primavera,3,210,Smart TV,Inglés,41,1236,1.74
37,Femenino,173,Acción,Verano,0,9536,Computadora,Inglés,59,8446,1.7
63,Femenino,147,Drama,Primavera,8,6123,Móvil,Inglés,95,5443,1.39
32,Masculino,172,Acción,Verano,10,4259,Móvil,Español,162,7770,3.64
42,Femenino,164,Drama,Verano,9,3967,Computadora,Español,126,7099,4.06
47,Masculino,147,Acción,Primavera,3,9669,Smart TV,Español,115,9555,2.06
31,Masculino,139,Comedia,Primavera,1,7741,Computadora,Inglés,64,3368,1.08
24,Femenino,81,Acción,Primavera,3,5104,Computadora,Español,46,1285,1.33
34,Femenino,85,Acción,Primavera,12,8304,Smart TV,Inglés,82,1148,4.87
61,Masculino,150,Drama,Primavera,10,7177,Móvil,Inglés,55,5037,2.18
37,Masculino,178,Acción,Primavera,4,3361,Computadora,Español,175,7549,4.08
53,Femenino,156,Drama,Verano,1,762,Computadora,Español,107,8121,3.5
26,Femenino,83,Comedia,Verano,6,8985,Móvil,Español,80,5895,2.53
55,Femenino,130,Drama,Primavera,2,3490,Computadora,Inglés,72,6280,1.82
39,Femenino,140,Drama,Primavera,7,9473,Móvil,Español,79,2012,1.49
19,Masculino,115,Acción,Primavera,3,3118,Smart TV,Español,103,3785,3.46
41,Femenino,101,Comedia,Verano,11,9796,Móvil,Español,93,4725,4.1
25,Femenino,84,Drama,Primavera,10,2002,Móvil,Español,40,5576,3.58
28,Femenino,113,Acción,Primavera,4,4271,Computadora,Español,121,6782,3.12
30,Masculino,86,Acción,Primavera,2,428,Móvil,Inglés,31,7257,1.17
34,Masculino,110,Drama,Primavera,12,9731,Móvil,Inglés,39,3408,4.87
25,Masculino,123,Acción,Verano,10,6395,Computadora,Español,95,1340,4.19
38,Masculino,113,Drama,Primavera,4,3946,Móvil,Inglés,99,3817,2.17
35,Femenino,167,Drama,Primavera,8,324,Computadora,Inglés,178,3496,4.92
47,Masculino,74,Drama,Primavera,10,2620,Smart TV,Inglés,46,6962,3.41
35,Femenino,178,Comedia,Verano,12,8164,Móvil,Español,57,6299,3.33
63,Femenino,96,Drama,Verano,1,3814,Smart TV,Inglés,75,8574,3.99
64,Femenino,156,Acción,Primavera,6,2507,Móvil,Español,82,2689,4.25
48,Femenino,173,Comedia,Primavera,9,6783,Móvil,Inglés,111,4267,3.63
55,Masculino,147,Acción,Primavera,7,910,Smart TV,Español,101,5406,1.51
49,Masculino,148,Comedia,Verano,2,6852,Smart TV,Inglés,52,9453,2.35
28,Masculino,112,Comedia,Primavera,10,3217,Computadora,Inglés,77,2442,4.71
62,Femenino,166,Comedia,Verano,3,4873,Computadora,Español,106,9597,1.9
42,Femenino,100,Comedia,Primavera,12,3390,Smart TV,Español,87,5437,2.49
50,Femenino,168,Acción,Primavera,10,2351,Móvil,Inglés,137,6435,2.73
55,Femenino,86,Drama,Primavera,9,4761,Computadora,Español,38,9435,2.76
58,Femenino,161,Acción,Primavera,1,4706,Móvil,Español,74,5107,3.45
25,Masculino,152,Drama,Primavera,9,9215,Computadora,Español,76,1560,4.77
28,Femenino,179,Acción,Verano,12,6521,Computadora,Español,79,9785,1.96
39,Masculino,123,Comedia,Primavera,8,3152,Computadora,Inglés,101,6548,1.49
41,Femenino,131,Comedia,Primavera,2,8307,Smart TV,Español,143,2826,1.79
58,Femenino,156,Drama,Verano,8,4551,Móvil,Inglés,128,8629,4.55
34,Masculino,101,Drama,Primavera,12,5025,Smart TV,Inglés,79,9325,3.58
29,Masculino,109,Acción,Primavera,6,2746,Computadora,Español,68,4138,2.14
63,Femenino,82,Drama,Primavera,5,9393,Smart TV,Español,45,8693,4.26
49,Femenino,153,Acción,Verano,10,9382,Smart TV,Español,157,9264,4.45
32,Femenino,104,Drama,Verano,11,3006,Smart TV,Español,111,8842,4.39
33,Femenino,74,Drama,Primavera,10,1846,Móvil,Inglés,51,7721,4.68
39,Masculino,142,Drama,Primavera,2,4409,Smart TV,Inglés,75,8002,2.01
45,Femenino,98,Comedia,Primavera,10,548,Smart TV,Español,89,5225,4.02
37,Masculino,139,Comedia,Primavera,6,3112,Smart TV,Inglés,56,3978,2.84
50,Femenino,94,Acción,Primavera,10,1668,Smart TV,Español,85,8373,4.37
27,Masculino,164,Drama,Primavera,2,3591,Smart TV,Inglés,156,6907,3.91
57,Masculino,91,Acción,Verano,12,7410,Smart TV,Inglés,36,7097,4.11
49,Femenino,135,Drama,Primavera,10,6983,Smart TV,Inglés,146,6656,3.62
50,Masculino,114,Comedia,Primavera,5,6084,Computadora,Español,124,9984,1.71
19,Femenino,138,Comedia,Verano,7,9339,Smart TV,Español,144,5259,3.18
50,Masculino,160,Drama,Primavera,4,7188,Smart TV,Inglés,111,9286,4.94
50,Femenino,158,Drama,Primavera,10,4868,Móvil,Español,78,6901,4.75
58,Masculino,141,Comedia,Primavera,10,1164,Computadora,Español,107,5917,1.17
30,Femenino,70,Comedia,Primavera,12,3921,Smart TV,Inglés,44,9429,1.66
47,Femenino,153,Acción,Primavera,2,8859,Móvil,Español,71,3530,1.53
50,Masculino,113,Comedia,Primavera,5,1536,Smart TV,Español,72,2960,3.9
30,Masculino,156,Drama,Verano,7,6197,Smart TV,Inglés,129,8045,4.27
43,Masculino,165,Acción,Primavera,9,2583,Smart TV,Inglés,58,2048,1.85
39,Masculino,144,Drama,Verano,2,7819,Smart TV,Inglés,81,6772,3.02
56,Femenino,108,Acción,Primavera,11,4900,Smart TV,Inglés,33,3529,4.36
19,Masculino,123,Drama,Primavera,12,6482,Móvil,Español,110,3964,3.93
55,Femenino,157,Comedia,Primavera,10,4929,Smart TV,Español,127,8137,3.17
56,Masculino,144,Drama,Primavera,10,6253,Móvil,Inglés,50,1963,3.36
43,Femenino,98,Acción,Verano,4,2894,Smart TV,Inglés,105,1536,3.03
63,Femenino,123,Drama,Verano,8,7712,Móvil,Español,39,8340,2.19
32,Femenino,159,Acción,Primavera,9,1197,Computadora,Español,122,8179,3.26
51,Femenino,85,Drama,Verano,9,1738,Smart TV,Español,78,8967,3.76
59,Masculino,168,Comedia,Primavera,2,9950,Computadora,Inglés,156,9734,4.49
61,Masculino,89,Comedia,Primavera,12,9417,Computadora,Inglés,29,1845,3.55
57,Femenino,115,Drama,Primavera,11,8555,Computadora,Inglés,117,6777,4.04
28,Masculino,136,Drama,Verano,10,260,Smart TV,Inglés,140,4036,1.64
20,Masculino,134,Drama,Primavera,1,9548,Computadora,Español,100,6947,2.85
23,Femenino,127,Acción,Primavera,10,6006,Móvil,Inglés,87,3494,1.04
26,Masculino,122,Drama,Verano,12,8602,Smart TV,Inglés,40,3719,1.99
23,Masculino,70,Drama,Primavera,7,8518,Computadora,Español,52,2884,3.91
26,Masculino,150,Acción,Verano,6,8564,Smart TV,Inglés,94,5349,4.97
56,Femenino,135,Comedia,Verano,11,7181,Computadora,Español,123,6179,1.4
48,Masculino,98,Drama,Verano,8,4512,Móvil,Inglés,61,7610,2.61
49,Femenino,153,Drama,Primavera,3,3257,Smart TV,Español,129,7430,4.2
58,Masculino,139,Comedia,Primavera,2,2438,Smart TV,Español,52,8154,1.82
29,Masculino,77,Comedia,Primavera,9,5688,Computadora,Español,31,7488,3.22
25,Masculino,98,Acción,Primavera,4,1701,Móvil,Inglés,40,5737,3.93
25,Femenino,120,Drama,Primavera,10,5988,Smart TV,Inglés,40,7525,3.46
45,Femenino,102,Drama,Primavera,0,3818,Computadora,Inglés,74,4850,1.75
37,Masculino,72,Acción,Primavera,4,5646,Móvil,Inglés,67,1689,2.42
64,Femenino,129,Comedia,Primavera,12,2025,Móvil,Inglés,101,6175,4.14
24,Masculino,104,Acción,Primavera,12,8858,Móvil,Inglés,79,9648,3.22
28,Femenino,138,Comedia,Primavera,2,3015,Móvil,Español,116,6078,1.02
37,Femenino,160,Acción,Verano,0,6998,Smart TV,Inglés,91,6448,4.04
33,Masculino,177,Comedia,Primavera,2,8543,Smart TV,Inglés,104,2179,1.14
21,Masculino,145,Acción,Primavera,4,5752,Móvil,Español,79,7406,3.98
23,Masculino,153,Comedia,Primavera,4,3601,Computadora,Español,133,9591,1.81
39,Masculino,178,Comedia,Primavera,9,7374,Computadora,Inglés,76,7907,4.83
43,Femenino,89,Comedia,Primavera,11,1702,Móvil,Español,27,9800,2.47
20,Femenino,142,Comedia,Primavera,7,7459,Móvil,Inglés,110,2638,2.31
58,Femenino,108,Comedia,Verano,10,613,Computadora,Español,113,6671,1.6
59,Masculino,73,Drama,Verano,0,8733,Móvil,Inglés,57,7928,2.22
31,Masculino,88,Comedia,Primavera,6,8292,Móvil,Español,81,2382,4.51
28,Femenino,171,Drama,Verano,4,6601,Smart TV,Español,143,2403,4.99
35,Masculino,160,Comedia,Verano,2,1002,Smart TV,Inglés,111,4292,2.47
29,Femenino,114,Drama,Primavera,3,5819,Móvil,Inglés,99,1419,2.79
40,Femenino,112,Drama,Primavera,2,9512,Móvil,Español,107,5517,3.89
29,Femenino,82,Acción,Verano,7,8248,Smart TV,Español,39,4302,4.54
30,Femenino,82,Comedia,Primavera,3,2421,Móvil,Español,46,8857,3.37
42,Femenino,129,Acción,Primavera,2,955,Smart TV,Español,61,8870,2.57
62,Masculino,126,Acción,Primavera,1,1117,Smart TV,Inglés,83,6693,2.65
36,Masculino,155,Comedia,Verano,2,5379,Computadora,Español,156,1767,3.78
63,Masculino,161,Acción,Primavera,6,7812,Smart TV,Español,92,3044,1.01
53,Femenino,121,Comedia,Primavera,5,4780,Computadora,Inglés,72,2549,3.48
62,Femenino,122,Acción,Primavera,9,7172,Computadora,Inglés,120,7140,2.42
25,Femenino,178,Comedia,Verano,11,6724,Smart TV,Inglés,126,4716,4.18
46,Femenino,155,Comedia,Verano,12,295,Móvil,Inglés,112,5481,1.37
49,Masculino,112,Comedia,Verano,4,4794,Smart TV,Inglés,110,8898,3.35
61,Masculino,152,Drama,Primavera,7,9624,Computadora,Inglés,105,7548,2.92
35,Femenino,141,Acción,Primavera,10,4751,Smart TV,Español,119,3293,3.57
23,Femenino,141,Drama,Primavera,0,7091,Smart TV,Español,51,5837,1.26
35,Femenino,111,Acción,Verano,2,9809,Computadora,Español,49,8758,3.32
36,Masculino,159,Acción,Primavera,1,2797,Smart TV,Inglés,99,7793,3.25
39,Masculino,95,Acción,Primavera,1,1157,Smart TV,Inglés,66,8638,3.24
54,Masculino,92,Drama,Verano,11,5307,Computadora,Español,98,8993,3.41
49,Femenino,112,Acción,Primavera,10,2892,Móvil,Español,120,7007,3.71
58,Femenino,146,Drama,Primavera,11,520,Computadora,Inglés,143,6542,4.22
20,Masculino,97,Comedia,Verano,0,2914,Computadora,Inglés,53,7356,2.08
45,Femenino,78,Acción,Primavera,4,2940,Smart TV,Español,83,9433,4.3
27,Masculino,89,Acción,Primavera,4,1131,Computadora,Español,75,8380,2.99
52,Femenino,125,Comedia,Verano,2,7739,Smart TV,Español,76,3385,1.31
46,Masculino,152,Comedia,Primavera,11,1591,Smart TV,Español,130,5268,1.23
32,Femenino,108,Acción,Primavera,11,5075,Smart TV,Español,33,1671,2.34
50,Masculino,120,Comedia,Primavera,8,5047,Computadora,Inglés,50,1163,4.14
